CUSTOMER_NUM,Installment_Purchases,None_Of_the_Purchases,One_Of_Purchase,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Monthly_Avg_Purchase,Monthly_Avg_Cash,Limit_Usage,Pay_to_MinimumPay,Age_Group,Balance_Group,Payment_Group,Gender,Marital_Status,Occupation_Group
3806593,0,0,0,1639.513143,1.0,1225.0,651.0,574.0,0.0,1.0,0.583333,1.0,0.0,0,24,1900.0,1467.532097,1476.718269,0.0,12,102.08333333333331,0.0,0.8629016542105262,0.9937793334091948,26-35,$1000-$1999,$1000-$1999,Female,Married,Employed
3370316,0,0,0,640.394092,1.0,2476.9,2324.38,152.52,0.0,1.0,1.0,0.916667,0.0,0,39,7000.0,2190.775297,298.614416,0.083333,12,206.40833333333333,0.0,0.0914848702857142,7.336468635191411,18-25,$500-$999,$2000+,Female,Single,Employed
2279275,0,0,0,339.956112,1.0,2199.65,815.15,1384.5,0.0,0.916667,0.083333,0.833333,0.0,0,13,6000.0,2577.703016,242.28511,0.2,12,183.30416666666667,0.0,0.056659352,10.639130964341968,46-55,$0-$499,$2000+,Female,Married,Employed
2789515,1,0,0,42.075054,1.0,421.2,0.0,421.2,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,410.786446,177.457989,1.0,12,35.1,0.0,0.021037527,2.3148377163228195,26-35,$0-$499,$200-$499,Female,Married,Student
4037094,0,0,0,2228.47847,1.0,979.11,197.05,782.06,809.443906,1.0,0.166667,1.0,0.166667,2,31,2900.0,1097.760409,1330.385356,0.0,12,81.5925,67.45365883333334,0.7684408517241379,0.8251446876268833,56+,$2000-$2999,$1000-$1999,Female,Married,Employed
4110599,1,0,0,64.491497,1.0,855.99,0.0,855.99,0.0,1.0,0.0,0.7,0.0,0,12,3000.0,816.582936,122.653219,1.0,10,85.599,0.0,0.0214971656666666,6.657655972323075,46-55,$0-$499,$500-$999,Male,Married,Retired
4101494,0,0,0,2070.627593,1.0,2564.08,1165.0,1399.08,0.0,1.0,0.583333,1.0,0.0,0,57,8500.0,1363.695769,628.433833,0.0,12,213.6733333333333,0.0,0.2436032462352941,2.169991011607422,36-45,$2000-$2999,$1000-$1999,Female,Married,Employed
4115048,0,0,0,5088.216894,1.0,4381.86,2825.56,1556.3,951.294749,1.0,1.0,0.666667,0.083333,1,50,7000.0,2410.061408,1205.692287,0.0,12,365.155,79.27456241666667,0.7268881277142857,1.9989025674176848,46-55,$3000+,$2000+,Female,Married,Retired
4086770,0,0,0,497.919885,1.0,1186.09,397.0,789.09,513.979897,0.916667,0.166667,0.833333,0.333333,8,30,500.0,1487.08197,769.568121,0.0,12,98.84083333333332,42.83165808333334,0.99583977,1.9323591108057343,18-25,$0-$499,$1000-$1999,Female,Married,Self-employed
4086719,0,0,0,1862.566976,1.0,1847.57,841.59,1005.98,0.0,0.583333,0.25,0.5,0.0,0,35,3350.0,1652.359591,624.9314,0.0,12,153.96416666666667,0.0,0.5559901420895522,2.644065558235672,26-35,$1000-$1999,$1000-$1999,Female,Married,Employed
3714355,0,0,0,1403.574083,1.0,1831.57,697.94,1133.63,1909.684135,1.0,0.583333,1.0,0.083333,1,61,8000.0,427.189102,325.34638,0.0,12,152.63083333333333,159.14034458333333,0.175446760375,1.3130286004719032,26-35,$1000-$1999,$200-$499,Female,Married,Student
3548727,0,0,0,344.543487,1.0,2219.53,1432.86,786.67,0.0,1.0,0.916667,1.0,0.0,0,43,5700.0,2073.117846,183.251598,0.333333,12,184.9608333333333,0.0,0.0604462257894736,11.312959169938589,46-55,$0-$499,$2000+,Female,Married,Student
3682001,1,0,0,14.281926,0.875,245.85,0.0,245.85,0.0,0.875,0.0,0.75,0.0,0,16,1500.0,209.736381,65.920948,0.25,8,30.73125,0.0,0.009521284,3.18163478170854,56+,$0-$499,$200-$499,Male,Married,Employed
3988553,0,0,1,229.461086,1.0,3669.72,3669.72,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13000.0,3512.263933,217.919829,1.0,12,305.81,0.0,0.0176508527692307,16.11722966706256,26-35,$0-$499,$2000+,Female,Married,Retired
4034608,0,0,0,2739.711796,1.0,847.66,765.8,81.86,1201.188255,1.0,1.0,0.583333,0.083333,1,20,7500.0,3273.326636,718.558976,0.0,12,70.63833333333334,100.09902125,0.3652949061333333,4.555404281805255,36-45,$2000-$2999,$2000+,Female,Married,Employed
2358180,0,0,0,1317.547661,1.0,1987.76,1062.44,925.32,0.0,1.0,0.5,0.916667,0.0,0,36,6000.0,753.735014,306.442797,0.0,12,165.64666666666668,0.0,0.2195912768333333,2.4596271192499266,36-45,$1000-$1999,$500-$999,Female,Married,Employed
3643223,1,0,0,1908.403984,1.0,657.05,0.0,657.05,0.0,1.0,0.0,1.0,0.0,0,17,2000.0,894.424776,915.822464,0.0,12,54.75416666666666,0.0,0.954201992,0.9766355501845388,46-55,$1000-$1999,$500-$999,Male,Married,Employed
3542159,0,0,0,66.066065,0.818182,995.62,402.79,592.83,0.0,1.0,1.0,0.666667,0.0,0,30,7500.0,767.241839,133.121651,0.5,12,82.96833333333333,0.0,0.0088088086666666,5.763463968757418,36-45,$0-$499,$500-$999,Male,Married,Retired
3737183,1,0,0,148.180803,0.818182,1200.0,0.0,1200.0,0.0,0.5,0.0,0.416667,0.0,0,12,8000.0,1654.263363,129.321856,0.714286,12,100.0,0.0,0.018522600375,12.79183128179045,56+,$0-$499,$1000-$1999,Male,Married,Employed
1021715,1,0,0,480.596706,1.0,757.8,0.0,757.8,0.0,0.75,0.0,0.666667,0.0,0,18,8000.0,345.385827,166.714261,0.0,12,63.15,0.0,0.06007458825,2.071723348250334,36-45,$0-$499,$200-$499,Female,Married,Unemployed
3936914,0,0,0,1654.369427,1.0,736.24,480.0,256.24,0.0,1.0,0.166667,0.916667,0.0,0,20,7000.0,2267.012612,518.201767,0.083333,12,61.35333333333333,0.0,0.2363384895714285,4.374768201050924,56+,$1000-$1999,$2000+,Female,Married,Employed
4031420,0,0,1,2543.005761,1.0,1900.63,1900.63,0.0,0.0,0.75,0.75,0.0,0.0,0,29,4000.0,674.748921,786.205716,0.0,12,158.38583333333335,0.0,0.63575144025,0.8582345654174816,26-35,$2000-$2999,$500-$999,Female,Married,Self-employed
3963585,1,0,0,308.769481,1.0,489.24,0.0,489.24,1010.553199,0.75,0.0,0.75,0.416667,9,11,1000.0,1660.010795,207.644586,0.166667,12,40.77,84.21276658333333,0.308769481,7.994481469408501,26-35,$0-$499,$1000-$1999,Female,Married,Student
2834602,0,0,0,1360.590356,1.0,2834.03,1972.22,861.81,0.0,1.0,0.5,1.0,0.0,0,54,6000.0,1333.71178,301.821505,0.0,12,236.16916666666668,0.0,0.2267650593333333,4.4188759180695225,18-25,$1000-$1999,$1000-$1999,Female,Married,Unemployed
3239740,0,0,1,62.440728,1.0,709.01,709.01,0.0,0.0,1.0,1.0,0.0,0.0,0,12,2000.0,716.721864,170.422207,0.916667,12,59.08416666666667,0.0,0.031220364,4.205566144322964,46-55,$0-$499,$500-$999,Male,Married,Student
1400733,0,0,0,1592.354384,1.0,736.26,425.62,310.64,3120.093926,0.833333,0.166667,0.583333,0.416667,6,11,6000.0,3636.148663,336.850732,0.0,12,61.355,260.0078271666667,0.2653923973333333,10.79453988836812,46-55,$1000-$1999,$2000+,Female,Married,Self-employed
4083221,0,0,0,203.499251,1.0,2115.76,530.0,1585.76,0.0,1.0,0.5,1.0,0.0,0,52,4000.0,1953.639143,172.233875,1.0,12,176.31333333333336,0.0,0.05087481275,11.34294367469814,18-25,$0-$499,$1000-$1999,Female,Married,Employed
4045578,1,0,0,5.626795,0.818182,374.4,0.0,374.4,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,419.512265,2.891346,0.090909,12,31.2,0.0,0.005626795,145.09237739101442,56+,$0-$499,$200-$499,Female,Married,Self-employed
3989830,0,0,0,404.182321,1.0,3682.11,2473.8,1208.31,0.0,1.0,1.0,1.0,0.0,0,76,10000.0,3259.008834,218.502255,0.833333,12,306.84250000000003,0.0,0.0404182321,14.915218307472388,46-55,$0-$499,$2000+,Female,Married,Unemployed
4080752,1,0,0,4976.028578,1.0,900.87,0.0,900.87,0.0,1.0,0.0,1.0,0.0,0,162,5500.0,92.865469,50260.75947,0.0,12,75.0725,0.0,0.9047324687272728,0.0018476734132008,46-55,$3000+,$0-$199,Female,Married,Employed
4084454,0,0,0,24.831137,0.636364,1909.13,30.0,1879.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,2000.0,1831.935279,21.095616,0.0,12,159.09416666666667,0.0,0.0124155685,86.83962008978548,26-35,$0-$499,$1000-$1999,Male,Single,Employed
3916768,0,0,0,3682.667737,1.0,2214.64,1250.3,964.34,0.0,1.0,0.666667,1.0,0.0,0,34,9000.0,1428.539668,930.608759,0.0,12,184.5533333333333,0.0,0.4091853041111111,1.5350593406568185,56+,$3000+,$1000-$1999,Male,Married,Self-employed
4029344,0,0,1,568.060722,1.0,1799.03,1799.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,14,10000.0,1770.472642,215.536534,0.0,12,149.91916666666663,0.0,0.0568060722,8.214257736927328,18-25,$500-$999,$1000-$1999,Male,Married,Employed
4065144,0,0,0,300.395286,1.0,394.95,277.95,117.0,0.0,0.916667,0.25,0.75,0.0,0,33,6000.0,339.702306,175.28579,0.0,12,32.9125,0.0,0.050065881,1.937991128659089,56+,$0-$499,$200-$499,Female,Married,Employed
3914408,0,0,0,919.799915,0.857143,320.01,69.0,251.01,1056.477112,0.857143,0.142857,0.714286,0.142857,3,7,1200.0,195.595593,673.698985,0.0,7,45.71571428571429,150.92530171428572,0.7664999291666668,0.2903308411545254,36-45,$500-$999,$0-$199,Female,Married,Self-employed
3868955,0,0,0,368.367166,1.0,1121.86,169.2,952.66,1172.195497,0.666667,0.083333,0.583333,0.333333,5,11,3500.0,3312.219079,195.611673,0.416667,12,93.48833333333332,97.68295808333332,0.1052477617142857,16.93262486947801,26-35,$0-$499,$2000+,Female,Married,Employed
1095827,1,0,0,1817.618232,1.0,623.19,0.0,623.19,408.434019,1.0,0.0,0.916667,0.083333,1,26,2800.0,719.914581,867.218309,0.0,12,51.932500000000005,34.03616825,0.6491493685714286,0.8301422762051026,36-45,$1000-$1999,$500-$999,Female,Divorced,Employed
1076972,1,0,0,24.569042,1.0,532.93,0.0,532.93,0.0,1.0,0.0,1.0,0.0,0,23,3000.0,686.935875,150.108154,0.8,12,44.41083333333333,0.0,0.0081896806666666,4.576272885215816,36-45,$0-$499,$500-$999,Male,Married,Employed
4025756,1,0,0,117.706441,1.0,718.44,0.0,718.44,0.0,1.0,0.0,1.0,0.0,0,14,3000.0,885.366764,174.343817,0.333333,12,59.870000000000005,0.0,0.0392354803333333,5.078280258140729,46-55,$0-$499,$500-$999,Female,Married,Unemployed
3988195,0,0,0,2707.058356,1.0,2018.13,1545.23,472.9,0.0,0.75,0.25,0.666667,0.0,0,26,7000.0,2575.541309,661.487315,0.0,12,168.1775,0.0,0.3867226222857143,3.8935611471249456,18-25,$2000-$2999,$2000+,Female,Married,Employed
3959025,0,0,1,272.717108,1.0,227.44,227.44,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4500.0,316.388557,191.312297,0.0,12,18.953333333333333,0.0,0.0606038017777777,1.6537805565106982,26-35,$0-$499,$200-$499,Male,Widowed,Self-employed
4052699,0,0,0,82.029477,1.0,1126.32,580.44,545.88,0.0,1.0,1.0,1.0,0.0,0,49,9000.0,1136.224986,177.605867,0.5,12,93.86,0.0,0.0091143863333333,6.397451870213274,56+,$0-$499,$1000-$1999,Female,Married,Employed
3380500,1,0,0,9919.456275,1.0,740.75,0.0,740.75,2238.487012,1.0,0.0,1.0,0.166667,2,13,14000.0,3281.898514,2912.794724,0.0,12,61.72916666666666,186.54058433333333,0.7085325910714286,1.126718092064218,26-35,$3000+,$2000+,Female,Married,Employed
1311137,0,0,0,3258.237364,1.0,921.12,521.14,399.98,0.0,0.75,0.5,0.5,0.0,0,14,6200.0,1323.776141,1011.025921,0.0,12,76.76,0.0,0.5255221554838709,1.3093394674694991,56+,$3000+,$1000-$1999,Female,Married,Employed
3793745,0,0,0,1248.903628,1.0,518.31,113.31,405.0,472.118676,1.0,0.333333,1.0,0.25,5,29,1200.0,1141.190295,980.845115,0.0,12,43.1925,39.343223,1.0407530233333333,1.163476554603629,36-45,$1000-$1999,$1000-$1999,Female,Married,Employed
4032428,0,0,0,793.167009,1.0,433.31,200.0,233.31,766.872458,1.0,0.142857,0.857143,0.428571,5,8,1000.0,363.064207,430.485462,0.0,7,61.901428571428575,109.55320828571428,0.793167009,0.843383201173005,18-25,$500-$999,$200-$499,Female,Married,Employed
3705204,0,0,0,2368.338673,1.0,1307.18,762.5,544.68,0.0,0.916667,0.333333,0.666667,0.0,0,20,9000.0,2167.293003,539.880492,0.0,12,108.93166666666669,0.0,0.2631487414444444,4.014393991105721,56+,$2000-$2999,$2000+,Female,Married,Employed
4078487,0,0,0,56.149055,0.909091,493.32,149.93,343.39,0.0,0.75,0.166667,0.5,0.0,0,14,5000.0,471.382074,153.842106,0.75,12,41.11,0.0,0.011229811,3.0640640995905244,46-55,$0-$499,$200-$499,Female,Married,Employed
3682305,1,0,0,72.425884,1.0,655.68,0.0,655.68,0.0,1.0,0.0,1.0,0.0,0,0,1000.0,718.537117,162.732686,0.333333,12,54.63999999999999,0.0,0.072425884,4.415444337961705,46-55,$0-$499,$500-$999,Male,Married,Self-employed
3874932,0,0,0,551.580225,1.0,2955.91,952.51,2003.4,0.0,1.0,1.0,0.833333,0.0,0,62,8000.0,2456.581737,209.435975,0.25,12,246.3258333333333,0.0,0.068947528125,11.729511785164892,36-45,$500-$999,$2000+,Female,Married,Self-employed
2762948,0,0,0,287.884126,1.0,1545.03,124.72,1420.31,289.630816,1.0,0.083333,1.0,0.333333,5,41,6500.0,1182.107223,187.489659,0.25,12,128.7525,24.135901333333333,0.0442898655384615,6.304919584924948,26-35,$0-$499,$1000-$1999,Female,Married,Employed
2776935,1,0,0,86.661044,1.0,709.98,0.0,709.98,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,727.104508,168.805075,0.166667,12,59.165,0.0,0.086661044,4.307361659594654,46-55,$0-$499,$500-$999,Male,Married,Employed
3976057,0,0,0,376.15858,1.0,2724.76,572.76,2152.0,0.0,1.0,1.0,1.0,0.0,0,70,8500.0,2600.70524,190.766768,0.0,12,227.06333333333336,0.0,0.0442539505882352,13.632905077051992,26-35,$0-$499,$2000+,Female,Married,Student
3944059,0,0,0,380.517893,1.0,2590.27,2102.46,487.81,0.0,0.916667,0.916667,0.416667,0.0,0,49,2500.0,1825.405687,173.164117,0.090909,12,215.8558333333333,0.0,0.1522071572,10.541477753153671,36-45,$0-$499,$1000-$1999,Female,Married,Employed
3895903,0,0,0,1311.952719,0.909091,2092.0,1242.0,850.0,0.0,0.75,0.333333,0.5,0.0,0,15,5181.818182,3476.019003,330.828719,0.0,12,174.33333333333334,0.0,0.2531838580437479,10.507004994932135,56+,$1000-$1999,$2000+,Female,Single,Employed
4065721,1,0,0,49.911409,1.0,178.4,0.0,178.4,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,130.650758,166.81518,0.0,12,14.866666666666667,0.0,0.0199645636,0.7832066482199042,46-55,$0-$499,$0-$199,Male,Divorced,Self-employed
4013807,1,0,0,5090.523925,1.0,1689.09,0.0,1689.09,1088.523871,1.0,0.0,1.0,0.166667,3,82,6000.0,2046.509543,2256.318292,0.0,12,140.7575,90.71032258333334,0.8484206541666668,0.9070127872721248,56+,$3000+,$2000+,Female,Married,Employed
3582725,0,0,0,2996.761878,1.0,3644.35,3610.6,33.75,0.0,0.666667,0.583333,0.083333,0.0,0,23,3500.0,3879.940821,864.045134,0.0,12,303.6958333333333,0.0,0.8562176794285714,4.490437673132015,26-35,$2000-$2999,$2000+,Male,Married,Self-employed
2747289,0,0,0,4995.229116,1.0,1580.34,1364.34,216.0,0.0,1.0,1.0,0.416667,0.0,0,26,5500.0,1712.233039,1485.721729,0.0,12,131.695,0.0,0.9082234756363636,1.1524587717731358,36-45,$3000+,$1000-$1999,Female,Married,Self-employed
2228235,1,0,0,300.427627,1.0,443.71,0.0,443.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,372.548129,228.365901,0.0,12,36.97583333333333,0.0,0.300427627,1.6313649602179443,56+,$0-$499,$200-$499,Female,Married,Employed
1008016,1,0,0,1521.763256,1.0,312.15,0.0,312.15,0.0,0.75,0.0,0.75,0.0,0,19,1500.0,671.70656,1458.363763,0.0,12,26.0125,0.0,1.0145088373333333,0.4605891733199901,18-25,$1000-$1999,$500-$999,Female,Single,Self-employed
3980095,0,0,1,476.728349,1.0,462.75,462.75,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,185.002877,170.274498,0.0,12,38.5625,0.0,0.0866778816363636,1.08649785595022,18-25,$0-$499,$0-$199,Female,Married,Student
3692425,0,0,0,1632.421395,1.0,993.96,245.59,748.37,0.0,0.727273,0.181818,0.636364,0.0,0,22,6000.0,2752.623744,489.842903,0.090909,11,90.36,0.0,0.2720702325,5.619401091945595,56+,$1000-$1999,$2000+,Female,Married,Employed
3996592,1,0,0,2439.976275,1.0,499.59,0.0,499.59,0.0,0.916667,0.0,0.916667,0.0,0,11,2700.0,555.286351,617.276328,0.0,12,41.6325,0.0,0.9036949166666668,0.8995749971477927,26-35,$2000-$2999,$500-$999,Female,Married,Employed
3884953,0,0,0,1695.40481,1.0,1641.48,1377.06,264.42,1105.875503,0.916667,0.75,0.416667,0.583333,9,26,7000.0,3423.435143,629.237655,0.0,12,136.79,92.15629191666666,0.2422006871428571,5.44060756027069,18-25,$1000-$1999,$2000+,Female,Married,Employed
2043360,1,0,0,19.991586,0.875,144.0,0.0,144.0,0.0,0.75,0.0,0.625,0.0,0,6,1500.0,173.881319,96.495473,0.8,8,18.0,0.0,0.013327724,1.8019634869295889,46-55,$0-$499,$0-$199,Male,Married,Employed
1196064,0,0,1,3219.604215,1.0,4126.75,4126.75,0.0,0.0,1.0,1.0,0.0,0.0,0,31,10500.0,6061.100911,1113.256834,0.0,12,343.8958333333333,0.0,0.3066289728571428,5.444476715424322,46-55,$3000+,$2000+,Female,Married,Employed
4025003,0,0,1,337.178513,1.0,3809.71,3809.71,0.0,0.0,1.0,1.0,0.0,0.0,0,16,16500.0,2837.599645,238.075524,0.916667,12,317.47583333333336,0.0,0.0204350613939393,11.918905384830738,46-55,$0-$499,$2000+,Female,Married,Self-employed
3937103,0,0,0,2124.826298,1.0,967.61,397.61,570.0,581.6512,0.833333,0.166667,0.75,0.25,3,12,5000.0,1778.725826,477.542826,0.0,12,80.63416666666667,48.470933333333335,0.4249652596,3.7247461989932606,56+,$2000-$2999,$1000-$1999,Female,Married,Retired
1106381,0,0,0,154.271153,1.0,1498.28,667.0,831.28,0.0,0.833333,0.416667,0.583333,0.0,0,24,12000.0,1343.450205,189.406063,0.583333,12,124.85666666666668,0.0,0.0128559294166666,7.092963043110189,56+,$0-$499,$1000-$1999,Male,Married,Student
3589272,1,0,0,58.565355,0.833333,386.0,0.0,386.0,0.0,0.666667,0.0,0.5,0.0,0,4,1000.0,425.996964,65.250637,1.0,6,64.33333333333333,0.0,0.058565355,6.528625368055794,18-25,$0-$499,$200-$499,Female,Married,Self-employed
4078164,0,0,0,39.523885,0.727273,592.88,451.18,141.7,0.0,0.583333,0.583333,0.083333,0.0,0,9,12000.0,1111.148943,120.742325,0.833333,12,49.406666666666666,0.0,0.0032936570833333,9.202646569875146,36-45,$0-$499,$1000-$1999,Female,Married,Student
3241163,0,0,0,147.085066,0.818182,1381.14,1027.14,354.0,0.0,0.666667,0.333333,0.25,0.0,0,11,2500.0,1457.406626,128.626652,1.0,12,115.095,0.0,0.0588340264,11.330518235054424,26-35,$0-$499,$1000-$1999,Female,Married,Employed
3972822,0,0,0,152.459665,1.0,1248.09,829.45,418.64,0.0,1.0,1.0,0.25,0.0,0,21,5000.0,1316.455236,210.906103,0.166667,12,104.0075,0.0,0.030491933,6.241902046808005,36-45,$0-$499,$1000-$1999,Female,Married,Employed
3085691,0,0,0,290.246277,1.0,2617.61,1342.69,1274.92,0.0,1.0,1.0,0.75,0.0,0,52,2500.0,2948.963493,164.864181,0.916667,12,218.1341666666667,0.0,0.1160985108,17.887229810094407,18-25,$0-$499,$2000+,Female,Married,Employed
4023008,0,0,1,1773.323689,1.0,1423.71,1423.71,0.0,0.0,1.0,1.0,0.0,0.0,0,17,5000.0,1410.310559,423.078833,0.0,12,118.6425,0.0,0.3546647378,3.333446272884089,18-25,$1000-$1999,$1000-$1999,Female,Married,Self-employed
1093075,1,0,0,4228.71103,1.0,923.99,0.0,923.99,3932.272703,1.0,0.0,1.0,0.416667,7,30,8500.0,8805.280436,1134.632482,0.25,12,76.99916666666667,327.6893919166667,0.4974954152941176,7.760469205393328,36-45,$3000+,$2000+,Male,Married,Employed
2246629,0,0,0,7789.190958,1.0,1307.39,84.45,1222.94,1836.893684,1.0,0.166667,1.0,0.25,3,66,8500.0,2072.817061,2983.977594,0.0,12,108.94916666666668,153.07447366666665,0.9163754068235296,0.6946490031184867,46-55,$3000+,$2000+,Male,Married,Retired
4040705,0,0,0,151.194794,0.818182,2634.7,2411.53,223.17,0.0,1.0,1.0,0.363636,0.0,0,42,7500.0,2295.964836,103.773786,0.5,11,239.5181818181818,0.0,0.0201593058666666,22.12470918233628,56+,$0-$499,$2000+,Female,Married,Retired
4025287,0,0,0,149.59894,1.0,2009.64,206.0,1803.64,0.0,1.0,0.083333,1.0,0.0,0,23,16500.0,1886.871621,150.495102,0.636364,12,167.47,0.0,0.0090666024242424,12.537761003012577,18-25,$0-$499,$1000-$1999,Female,Married,Retired
1046203,1,0,0,133.68751,1.0,1139.2,0.0,1139.2,0.0,1.0,0.0,0.875,0.0,0,15,3000.0,957.152839,116.355394,0.833333,8,142.4,0.0,0.0445625033333333,8.226114889009786,26-35,$0-$499,$500-$999,Female,Married,Self-employed
4062032,0,0,0,1150.724569,1.0,797.27,482.31,314.96,180.115216,0.75,0.333333,0.583333,0.083333,1,12,6000.0,1177.010626,261.521082,0.0,12,66.43916666666667,15.009601333333334,0.1917874281666666,4.500633818882717,46-55,$1000-$1999,$1000-$1999,Female,Married,Unemployed
1070880,1,0,0,24.382156,1.0,366.6,0.0,366.6,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,335.625679,164.248719,1.0,12,30.55,0.0,0.012191078,2.0433990660225483,46-55,$0-$499,$200-$499,Female,Married,Retired
4074487,0,0,1,108.766657,0.857143,750.19,750.19,0.0,0.0,0.714286,0.714286,0.0,0.0,0,7,2500.0,498.643829,95.901909,0.0,7,107.17,0.0,0.0435066628,5.199519323437034,46-55,$0-$499,$200-$499,Female,Married,Self-employed
3277556,0,0,0,787.341687,1.0,2732.66,2548.47,184.19,0.0,1.0,1.0,0.416667,0.0,0,30,16500.0,2548.494077,388.363232,0.166667,12,227.72166666666664,0.0,0.047717678,6.562140457724896,46-55,$500-$999,$2000+,Female,Married,Self-employed
3848789,0,0,1,38.994955,1.0,431.52,431.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7000.0,417.892105,182.596244,1.0,12,35.96,0.0,0.0055707078571428,2.2886128205353446,26-35,$0-$499,$200-$499,Male,Married,Student
4006457,0,0,0,1154.381343,1.0,2421.85,468.65,1953.2,0.0,1.0,0.333333,1.0,0.0,0,69,9000.0,1421.087219,422.043729,0.0,12,201.82083333333333,0.0,0.1282645936666666,3.367156342702109,26-35,$1000-$1999,$1000-$1999,Male,Married,Employed
2724025,0,0,1,126.098257,0.8,387.66,387.66,0.0,0.0,0.7,0.7,0.0,0.0,0,24,1200.0,211.00385,174.40662,0.0,10,38.766000000000005,0.0,0.1050818808333333,1.209838537092227,56+,$0-$499,$200-$499,Male,Married,Employed
3629698,1,0,0,61.657184,1.0,338.4,0.0,338.4,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,384.287358,135.392627,0.1,12,28.2,0.0,0.061657184,2.838318204727647,46-55,$0-$499,$200-$499,Male,Married,Employed
1026671,0,0,0,6057.280526,1.0,2235.12,1102.4,1132.72,0.0,1.0,0.5,1.0,0.0,0,103,10500.0,1489.016246,1494.385566,0.0,12,186.26,0.0,0.5768838596190475,0.9964070049108062,46-55,$3000+,$1000-$1999,Female,Married,Employed
3757345,1,0,0,59.264067,0.909091,203.08,0.0,203.08,956.776745,0.666667,0.0,0.666667,0.166667,2,8,2000.0,1309.186831,204.315088,0.272727,12,16.923333333333336,79.73139541666667,0.0296320335,6.407685520513296,56+,$0-$499,$1000-$1999,Male,Married,Self-employed
3687022,0,0,0,21.345298,0.727273,1019.0,119.0,900.0,0.0,0.75,0.083333,0.75,0.0,0,10,4500.0,1274.379409,161.692199,1.0,12,84.91666666666667,0.0,0.0047433995555555,7.881514487906742,36-45,$0-$499,$1000-$1999,Male,Married,Employed
3885691,0,0,0,107.600851,1.0,1461.15,1034.03,427.12,0.0,1.0,1.0,0.916667,0.0,0,33,7500.0,1334.893122,193.531249,0.833333,12,121.7625,0.0,0.0143467801333333,6.897558553967685,46-55,$0-$499,$1000-$1999,Male,Married,Student
3863711,1,0,0,9.431309,1.0,80.44,0.0,80.44,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,104.97817,67.789985,0.5,12,6.703333333333333,0.0,0.0037725236,1.5485793366084977,26-35,$0-$499,$0-$199,Female,Married,Self-employed
3995996,0,0,0,244.653051,1.0,1181.03,607.4,573.63,0.0,0.666667,0.166667,0.666667,0.0,0,15,4500.0,1047.448996,181.476998,0.5,12,98.41916666666668,0.0,0.0543673446666666,5.7718003247992895,46-55,$0-$499,$1000-$1999,Male,Married,Student
3937375,0,0,0,183.992665,0.818182,1402.4,1140.5,261.9,0.0,0.666667,0.583333,0.416667,0.0,0,19,7200.0,1262.938606,239.059144,0.142857,12,116.86666666666667,0.0,0.0255545368055555,5.282954606413214,56+,$0-$499,$1000-$1999,Male,Married,Employed
3851274,0,0,0,3153.251957,1.0,3398.12,95.84,3302.28,5608.804955,1.0,0.083333,1.0,0.333333,4,24,3000.0,9000.706634,4255.297059,0.166667,12,283.1766666666667,467.40041291666665,1.0510839856666667,2.115177039159559,26-35,$3000+,$2000+,Female,Married,Employed
3959074,0,0,0,534.168335,0.909091,3916.8,2170.37,1746.43,107.838419,0.909091,0.636364,0.545455,0.090909,1,60,3000.0,3291.567762,144.195071,0.571429,11,356.07272727272726,9.803492636363636,0.1780561116666666,22.82718638836136,56+,$500-$999,$2000+,Male,Married,Employed
3075684,1,0,0,531.269205,1.0,33.4,0.0,33.4,0.0,1.0,0.0,1.0,0.0,0,12,3700.0,2508.700414,170.113751,0.0,12,2.783333333333333,0.0,0.1435862716216216,14.747193564616651,56+,$500-$999,$2000+,Female,Married,Self-employed
3690664,0,0,0,451.23106,1.0,1293.7,725.6,568.1,0.0,1.0,0.916667,0.916667,0.0,0,40,1200.0,894.932094,204.619343,0.0,12,107.80833333333334,0.0,0.3760258833333333,4.373643668673103,56+,$0-$499,$500-$999,Female,Married,Employed
